,img_1,img_2,similarity
3613,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_38654_55843_10493.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_116_375-14_3366-16-A_Biopsy_ER_HnE_40X_cropped_39393_39393_1522.tif,0
3614,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_38798_38798_2050.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_27050_27050_6190.tif,0
3615,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_38798_38798_2050.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_452_646-18_1852-18-A_Biopsy_ER_HnE_40X_cropped_10736_21473_16754.tif,0
3616,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_39173_55862_4014.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_56517_56517_9776.tif,0
3617,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_39173_55862_4014.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_2245_2245_1019.tif,0
3618,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_39288_39288_10550.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_274_635-15_2378-15-1_Biopsy_ER_HnE_40X_cropped_10185_20370_6563.tif,0
3619,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_39288_39288_10550.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_250_347-17_2570-17_Biopsy_ER_HnE_40X_cropped_26412_26412_8654.tif,0
3620,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_39444_39444_13054.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_307_547-14_334-14E_Biopsy_TNBC_HnE_40x_cropped_33215_66431_9810.tif,0
3621,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_39444_39444_13054.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_656_101-19_341-19A_Biopsy_TNBC_HnE_40X_cropped_28164_56329_2118.tif,0
3622,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_39545_39545_10372.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_5306_5306_6857.tif,0
3623,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_39545_39545_10372.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_169_435_16_3489_16_Biopsy_TNBC_HnE_40x_cropped_6366_6366_8199.tif,0
3624,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_39616_39616_7975.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_412_399-18_1061-18-A_Biopsy_TNBC_HnE_40X_cropped_18222_18222_3679.tif,0
3625,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_39616_39616_7975.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_250_347-17_2570-17_Biopsy_ER_HnE_40X_cropped_11344_11344_7337.tif,0
3626,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_39750_57306_15665.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_53_353-17_2575-17-A_Biopsy_ER_HnE_40X_cropped_15820_31641_2866.tif,0
3627,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_39750_57306_15665.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_333_350-14_G-14-3380_Biopsy_TNBC_HnE_40x_cropped_3408_6816_5362.tif,0
3628,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_39940_39940_17952.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_13565_13565_1191.tif,0
3629,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_39940_39940_17952.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_376_220-15_4106-15A_Biopsy_TNBC_HnE_40X_cropped_24549_8205_14865.tif,0
3630,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_45041_45041_14810.tif,"C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_216_63-14_4928-14-A,B_Biopsy_ER_HnE_40X_cropped_3051_6102_17017.tif",0
3631,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_45041_45041_14810.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_452_646-18_1852-18-A_Biopsy_ER_HnE_40X_cropped_34188_68377_12061.tif,0
3632,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_48456_48456_9739.tif,"C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_424_456-18_2837-18-A,B_Biopsy_ER_HnE_40X_cropped_7620_15240_14863.tif",0
3633,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_48456_48456_9739.tif,"C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_424_456-18_2837-18-A,B_Biopsy_ER_HnE_40X_cropped_6338_12677_138.tif",0
3634,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_52424_52424_3551.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_464_321-18_776-18-A_Biopsy_TNBC_HnE_40X_cropped_13330_26660_17096.tif,0
3635,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_52424_52424_3551.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_315_222-12_G-12-2398_Biopsy_TNBC_HnE_40x_cropped_8293_16586_18644.tif,0
3636,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_52643_52643_16373.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_333_350-14_G-14-3380_Biopsy_TNBC_HnE_40x_cropped_4973_9947_9057.tif,0
3637,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_52643_52643_16373.tif,"C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_288_748-17_5866-17-A,B_Biopsy_ER_HnE_40X_cropped_12094_48379_1936.tif",0
3638,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_39075_56261_9933.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_3_201-17_G-17-1135_Biopsy_TNBC_HnE_40x_cropped_31665_31665_15380.tif,0
3639,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_39075_56261_9933.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_452_646-18_1852-18-A_Biopsy_ER_HnE_40X_cropped_36349_72699_17262.tif,0
3640,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_10078_10078_3109.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_271_285-13_2213-13-A_Biopsy_ER_HnE_40X_cropped_13446_26893_4275.tif,0
3641,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_10078_10078_3109.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_383_136-11_264-16_Biopsy_TNBC_HnE_40X_cropped_34029_34029_4399.tif,0
3642,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_10113_10113_5892.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_116_375-14_3366-16-A_Biopsy_ER_HnE_40X_cropped_31704_31704_18845.tif,0
3643,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_10113_10113_5892.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_53147_38036_5714.tif,0
3644,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_10202_10202_6633.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_138_848-16_5681-16-A_Biopsy_ER_HnE_40X_cropped_31764_85059_4539.tif,0
3645,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_10202_10202_6633.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_605_632-18_1802-18_Biopsy_TNBC_HnE_40X_cropped_2560_2560_2535.tif,0
3646,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_10430_10430_355.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_271_285-13_2213-13-A_Biopsy_ER_HnE_40X_cropped_27255_54510_11045.tif,0
3647,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_10430_10430_355.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_417_259-18_577-18-A_Biopsy_ER_HnE_40X_cropped_41927_13378_10947.tif,0
3648,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_10684_10684_13905.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_398_315-18_734-18-A_Biopsy_ER_HnE_40X_cropped_24692_37012_18689.tif,0
3649,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_10684_10684_13905.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_41619_41619_16402.tif,0
3650,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_11141_11141_15471.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_461_610-18_1693-A_Biopsy_ER_HnE_40X_cropped_2016_4032_9608.tif,0
3651,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_11141_11141_15471.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_379_589-15_3955-15_Biopsy_TNBC_HnE_40X_cropped_31281_15640_18528.tif,0
3652,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_11267_11267_9857.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_517_141-18_20-18-A_Biopsy_TNBC_HnE_40X_cropped_6833_3416_7841.tif,0
3653,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_11267_11267_9857.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_6153_6153_2112.tif,0
3654,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_14657_14657_18009.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_461_610-18_1693-A_Biopsy_ER_HnE_40X_cropped_27684_2919_2461.tif,0
3655,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_14657_14657_18009.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_6279_6279_8738.tif,0
3656,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_9174_9174_15167.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_379_589-15_3955-15_Biopsy_TNBC_HnE_40X_cropped_31275_15637_13283.tif,0
3657,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_9174_9174_15167.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_383_136-11_264-16_Biopsy_TNBC_HnE_40X_cropped_34872_34872_16550.tif,0
3658,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_9280_9280_10951.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_97_800-15_G-15-4175-A_Biopsy_ER_HnE_40X_cropped_22008_44017_13607.tif,0
3659,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_9280_9280_10951.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_398_315-18_734-18-A_Biopsy_ER_HnE_40X_cropped_8178_8178_11533.tif,0
3660,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_9819_9819_9718.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_14426_14426_17601.tif,0
3661,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_9819_9819_9718.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_53236_53236_2817.tif,0
3662,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_9961_9961_12674.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_333_350-14_G-14-3380_Biopsy_TNBC_HnE_40x_cropped_41193_37815_7216.tif,0
3663,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_9961_9961_12674.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_271_285-13_2213-13-A_Biopsy_ER_HnE_40X_cropped_34927_69855_10982.tif,0
3664,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_116_375-14_3366-16-A_Biopsy_ER_HnE_40X_cropped_10058_10058_10345.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_376_220-15_4106-15A_Biopsy_TNBC_HnE_40X_cropped_14231_28463_1254.tif,0
3665,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_116_375-14_3366-16-A_Biopsy_ER_HnE_40X_cropped_10058_10058_10345.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_398_315-18_734-18-A_Biopsy_ER_HnE_40X_cropped_31304_35339_14385.tif,0
3666,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_116_375-14_3366-16-A_Biopsy_ER_HnE_40X_cropped_28371_28371_11949.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_383_136-11_264-16_Biopsy_TNBC_HnE_40X_cropped_34221_34221_12136.tif,0
3667,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_116_375-14_3366-16-A_Biopsy_ER_HnE_40X_cropped_28371_28371_11949.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_339_191-15_G-15-3825_Biopsy_TNBC_HnE_40x_cropped_31646_31646_2306.tif,0
3668,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_10173_10173_9921.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_480_707-18_2050-18-A_Biopsy_TNBC_HnE_40X_cropped_26280_52561_3083.tif,0
3669,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_10173_10173_9921.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_532_596-18_1670-18_Biopsy_ER_HnE_40X_cropped_39260_46041_10087.tif,0
3670,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_10489_10489_5984.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_380_322-13_445-13B_Biopsy_TNBC_HnE_40X_cropped_4370_8740_13380.tif,0
3671,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_10489_10489_5984.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_23_460-16_G-16-1971-A_Biopsy_ER_HnE_40X_cropped_5236_5236_2393.tif,0
3672,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_12974_12974_13866.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_383_136-11_264-16_Biopsy_TNBC_HnE_40X_cropped_19620_19620_18969.tif,0
3673,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_12974_12974_13866.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_138_848-16_5681-16-A_Biopsy_ER_HnE_40X_cropped_26997_53995_8944.tif,0
3674,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_13020_13020_12929.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_50505_18687_345.tif,0
3675,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_13020_13020_12929.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_656_101-19_341-19A_Biopsy_TNBC_HnE_40X_cropped_19625_39251_17301.tif,0
3676,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_21045_21045_1073.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_412_399-18_1061-18-A_Biopsy_TNBC_HnE_40X_cropped_31465_31465_18106.tif,0
3677,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_21045_21045_1073.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_361_553-17_567-18B_Biopsy_TNBC_HnE_40X_cropped_20572_41145_10655.tif,0
3678,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_21092_21092_2554.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_342_60-15_DL-15-36_Biopsy_TNBC_HnE_40X_cropped_2366_9464_18417.tif,0
3679,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_21092_21092_2554.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_116_375-14_3366-16-A_Biopsy_ER_HnE_40X_cropped_39612_39612_1029.tif,0
3680,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_21541_21541_36.tif,"C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_424_456-18_2837-18-A,B_Biopsy_ER_HnE_40X_cropped_1642_3285_13766.tif",0
3681,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_21541_21541_36.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_417_259-18_577-18-A_Biopsy_ER_HnE_40X_cropped_7404_14809_4820.tif,0
3682,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_22238_22238_11937.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_342_60-15_DL-15-36_Biopsy_TNBC_HnE_40X_cropped_29149_30515_2893.tif,0
3683,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_22238_22238_11937.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_19734_19734_4938.tif,0
3684,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_24398_24398_6446.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_344_60-12_1189-12_Biopsy_TNBC_HnE_40X_cropped_39389_39389_3646.tif,0
3685,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_24398_24398_6446.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_30756_46785_5600.tif,0
3686,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_24427_24427_17339.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_17507_17507_8635.tif,0
3687,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_24427_24427_17339.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_552_382-18_990-18-A_Biopsy_TNBC_HnE_40X_cropped_22248_44496_10668.tif,0
