,img_1,img_2,similarity
4504,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_30584_61169_1840.tif,"C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_129_108-16_399-16-1,2_Biopsy_ER_HnE_40X_cropped_32417_32417_5399.tif",0
4505,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_30584_61169_1840.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_602_749-18_2161-18_Biopsy_TNBC_HnE_40X_cropped_41839_3080_15009.tif,0
4506,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_31550_63100_17520.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_1220_1220_7879.tif,0
4507,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_31550_63100_17520.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_386_124-18_M2153-18-_Biopsy_ER_HnE_40X_cropped_27675_20203_6738.tif,0
4508,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_8214_16428_11121.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_169_435_16_3489_16_Biopsy_TNBC_HnE_40x_cropped_5142_5142_5377.tif,0
4509,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_8214_16428_11121.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_141_629-16_G16-5499_Biopsy_ER_HnE_40X_cropped_22615_22615_10172.tif,0
4510,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_8283_16566_4578.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_602_749-18_2161-18_Biopsy_TNBC_HnE_40X_cropped_14679_29359_5965.tif,0
4511,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_8283_16566_4578.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_605_632-18_1802-18_Biopsy_TNBC_HnE_40X_cropped_31281_31281_18528.tif,0
4512,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_8364_16728_8940.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_361_553-17_567-18B_Biopsy_TNBC_HnE_40X_cropped_2332_4664_12458.tif,0
4513,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_8364_16728_8940.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_116_375-14_3366-16-A_Biopsy_ER_HnE_40X_cropped_7385_7385_1020.tif,0
4514,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_13019_26038_6660.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_23_460-16_G-16-1971-A_Biopsy_ER_HnE_40X_cropped_60503_60503_500.tif,0
4515,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_13019_26038_6660.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_343_639-15_G-15-4361_Biopsy_TNBC_HnE_40X_cropped_13532_13532_3610.tif,0
4516,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_13944_27889_18386.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_124_301-15_3711-15-A-_Biopsy_ER_HnE_40X_cropped_10866_43465_374.tif,0
4517,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_13944_27889_18386.tif,"C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_129_108-16_399-16-1,2_Biopsy_ER_HnE_40X_cropped_17680_17680_15479.tif",0
4518,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_14198_28397_18369.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_602_749-18_2161-18_Biopsy_TNBC_HnE_40X_cropped_41140_31832_7609.tif,0
4519,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_14198_28397_18369.tif,"C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_288_748-17_5866-17-A,B_Biopsy_ER_HnE_40X_cropped_6536_26146_16053.tif",0
4520,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_14364_28729_17756.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_38349_38349_17273.tif,0
4521,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_14364_28729_17756.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_552_382-18_990-18-A_Biopsy_TNBC_HnE_40X_cropped_16753_33506_1762.tif,0
4522,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_15776_31553_1684.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_552_382-18_990-18-A_Biopsy_TNBC_HnE_40X_cropped_29921_59842_16062.tif,0
4523,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_15776_31553_1684.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_141_629-16_G16-5499_Biopsy_ER_HnE_40X_cropped_1802_1802_8398.tif,0
4524,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_16115_32230_13621.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_19416_19416_7331.tif,0
4525,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_16115_32230_13621.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_376_220-15_4106-15A_Biopsy_TNBC_HnE_40X_cropped_1903_3807_4905.tif,0
4526,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_23234_25437_8272.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_502_288-18_636-18-A_Biopsy_TNBC_HnE_40X_cropped_25146_50293_18243.tif,0
4527,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_23234_25437_8272.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_543_355-18_898-18_Biopsy_TNBC_HnE_40X_cropped_737_737_13835.tif,0
4528,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_24533_17822_17801.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_141_629-16_G16-5499_Biopsy_ER_HnE_40X_cropped_13389_54272_6765.tif,0
4529,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_24533_17822_17801.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_412_399-18_1061-18-A_Biopsy_TNBC_HnE_40X_cropped_18673_18673_4524.tif,0
4530,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_27030_12881_5519.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_537_260-13_1314-13_Biopsy_TNBC_HnE_40X_cropped_25811_42744_10136.tif,0
4531,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_27030_12881_5519.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_1473_1473_8523.tif,0
4532,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_8533_17066_7980.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_3168_3168_3059.tif,0
4533,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_8533_17066_7980.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_194_96-14_1356-14-_Biopsy_ER_HnE_40X_cropped_37484_66917_18329.tif,0
4534,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_97_800-15_G-15-4175-A_Biopsy_ER_HnE_40X_cropped_27011_54023_5823.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_189_639-16_2269-13-_Biopsy_ER_HnE_40X_cropped_8710_8710_9948.tif,0
4535,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_97_800-15_G-15-4175-A_Biopsy_ER_HnE_40X_cropped_27011_54023_5823.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_517_141-18_20-18-A_Biopsy_TNBC_HnE_40X_cropped_21801_10900_14783.tif,0
4536,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_97_800-15_G-15-4175-A_Biopsy_ER_HnE_40X_cropped_33741_67482_2969.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_45603_52976_4371.tif,0
4537,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_97_800-15_G-15-4175-A_Biopsy_ER_HnE_40X_cropped_33741_67482_2969.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_194_96-14_1356-14-_Biopsy_ER_HnE_40X_cropped_61100_57487_7522.tif,0
4538,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_97_800-15_G-15-4175-A_Biopsy_ER_HnE_40X_cropped_33748_67497_13879.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_316_324-13_G-13-1343_Biopsy_TNBC_HnE_40x_cropped_164_329_4538.tif,0
4539,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_97_800-15_G-15-4175-A_Biopsy_ER_HnE_40X_cropped_33748_67497_13879.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_417_259-18_577-18-A_Biopsy_ER_HnE_40X_cropped_33368_66737_17844.tif,0
4540,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_24179_24179_12240.tif,"C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_129_108-16_399-16-1,2_Biopsy_ER_HnE_40X_cropped_30978_30978_8592.tif",0
4541,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_24179_24179_12240.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_537_260-13_1314-13_Biopsy_TNBC_HnE_40X_cropped_28748_28748_14458.tif,0
4542,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_30227_30227_8445.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_62166_31083_4341.tif,0
4543,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_30227_30227_8445.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_417_259-18_577-18-A_Biopsy_ER_HnE_40X_cropped_15211_30422_17856.tif,0
4544,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_44298_32568_19011.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_274_635-15_2378-15-1_Biopsy_ER_HnE_40X_cropped_28519_57039_18136.tif,0
4545,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_44298_32568_19011.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_9608_19216_11264.tif,0
4546,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_104427_31822_566.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_111_551-14_4069-15-A_Biopsy_ER_HnE_40X_cropped_6255_6255_16757.tif,0
4547,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_104427_31822_566.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_547_387-18_1006-18_Biopsy_ER_HnE_40X_cropped_3398_3398_18173.tif,0
4548,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_28003_14001_6312.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_379_589-15_3955-15_Biopsy_TNBC_HnE_40X_cropped_31281_15640_18528.tif,0
4549,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_28003_14001_6312.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_380_322-13_445-13B_Biopsy_TNBC_HnE_40X_cropped_16823_33647_12961.tif,0
4550,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_31564_15782_3862.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_33_312-17_G-17-2026_Biopsy_TNBC_HnE_40x_cropped_8188_8188_11154.tif,0
4551,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_31564_15782_3862.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_189_639-16_2269-13-_Biopsy_ER_HnE_40X_cropped_35758_46242_3267.tif,0
4552,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_33491_16745_5189.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_412_399-18_1061-18-A_Biopsy_TNBC_HnE_40X_cropped_45988_45988_2494.tif,0
4553,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_33491_16745_5189.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_362_122-18_159-18-A_Biopsy_ER_HnE_40X_cropped_1431_1431_4021.tif,0
4554,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_14559_18284_4216.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_605_632-18_1802-18_Biopsy_TNBC_HnE_40X_cropped_36535_36535_302.tif,0
4555,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_14559_18284_4216.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_333_350-14_G-14-3380_Biopsy_TNBC_HnE_40x_cropped_776_1553_4942.tif,0
4556,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_22303_26784_8613.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_549_642-18_3261-17B_Biopsy_ER_HnE_40X_cropped_37564_75128_12387.tif,0
4557,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_22303_26784_8613.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_141_629-16_G16-5499_Biopsy_ER_HnE_40X_cropped_10132_10132_3566.tif,0
4558,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_27074_13537_1520.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_361_553-17_567-18B_Biopsy_TNBC_HnE_40X_cropped_14482_28965_10330.tif,0
4559,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_27074_13537_1520.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_417_259-18_577-18-A_Biopsy_ER_HnE_40X_cropped_35642_71285_6553.tif,0
4560,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_27636_13818_9519.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_26147_26147_2621.tif,0
4561,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_27636_13818_9519.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_141_629-16_G16-5499_Biopsy_ER_HnE_40X_cropped_38089_38089_18586.tif,0
4562,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_315_222-12_G-12-2398_Biopsy_TNBC_HnE_40x_cropped_33775_67550_554.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_379_589-15_3955-15_Biopsy_TNBC_HnE_40X_cropped_36614_18307_18352.tif,0
4563,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_315_222-12_G-12-2398_Biopsy_TNBC_HnE_40x_cropped_33775_67550_554.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_53_353-17_2575-17-A_Biopsy_ER_HnE_40X_cropped_7761_15522_9290.tif,0
4564,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_23754_23754_4921.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_291_306-13_320-13_Biopsy_TNBC_HnE_40x_cropped_41748_41748_348.tif,0
4565,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_23754_23754_4921.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_517_141-18_20-18-A_Biopsy_TNBC_HnE_40X_cropped_27669_27881_3683.tif,0
4566,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_23996_23996_3767.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_23_460-16_G-16-1971-A_Biopsy_ER_HnE_40X_cropped_25722_75645_2329.tif,0
4567,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_23996_23996_3767.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_480_707-18_2050-18-A_Biopsy_TNBC_HnE_40X_cropped_28190_56380_6100.tif,0
4568,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_29365_29365_18557.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_42911_15726_2139.tif,0
4569,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_29365_29365_18557.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_546_639-18_1833-18_Biopsy_ER_HnE_40X_cropped_15558_31117_4563.tif,0
4570,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_32089_32089_11072.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_355_730-17_M-6493-17_Biopsy_TNBC_HnE_40X_cropped_29885_29885_2253.tif,0
4571,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_32089_32089_11072.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_17396_17396_2735.tif,0
4572,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_32135_32135_6422.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_361_553-17_567-18B_Biopsy_TNBC_HnE_40X_cropped_7574_15149_12582.tif,0
4573,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_32135_32135_6422.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_124_301-15_3711-15-A-_Biopsy_ER_HnE_40X_cropped_23969_44708_5350.tif,0
4574,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_33_312-17_G-17-2026_Biopsy_TNBC_HnE_40x_cropped_15466_15466_7560.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_381_349-13_1977-13-A_Biopsy_TNBC_HnE_40X_cropped_37516_50773_1157.tif,0
4575,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_33_312-17_G-17-2026_Biopsy_TNBC_HnE_40x_cropped_15466_15466_7560.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_537_260-13_1314-13_Biopsy_TNBC_HnE_40X_cropped_16198_16198_1624.tif,0
4576,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_33_312-17_G-17-2026_Biopsy_TNBC_HnE_40x_cropped_15649_15649_9601.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_271_285-13_2213-13-A_Biopsy_ER_HnE_40X_cropped_9580_19161_12757.tif,0
4577,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_33_312-17_G-17-2026_Biopsy_TNBC_HnE_40x_cropped_15649_15649_9601.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_124_301-15_3711-15-A-_Biopsy_ER_HnE_40X_cropped_2485_9940_12864.tif,0
4578,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_33_312-17_G-17-2026_Biopsy_TNBC_HnE_40x_cropped_24701_24701_1962.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_452_646-18_1852-18-A_Biopsy_ER_HnE_40X_cropped_15127_30254_3315.tif,0
